,movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,(no genres listed)
26010,124999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26011,125001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26012,125003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26013,125005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26014,125007,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26015,125009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26016,125011,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26017,125013,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26018,125015,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26019,125017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26020,125019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26021,125021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26022,125023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26023,125025,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26024,125027,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26025,125029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26026,125031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26027,125033,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26028,125035,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26029,125037,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26030,125039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26031,125041,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26032,125043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26033,125045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26034,125047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26035,125049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26036,125051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26037,125053,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26038,125055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26039,125057,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26040,125059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26041,125061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26042,125063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26043,125065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26044,125067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26045,125069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26046,125071,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26047,125073,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26048,125077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26049,125079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26050,125081,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26051,125083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26052,125085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26053,125087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26054,125089,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26055,125091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26056,125093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26057,125095,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26058,125097,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26059,125099,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26060,125101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26061,125103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26062,125105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26063,125107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26064,125109,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26065,125111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26066,125113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26067,125115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26068,125117,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26069,125119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26070,125121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26071,125123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26072,125125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26073,125127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26074,125129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26075,125131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26076,125133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26077,125135,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26078,125137,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26079,125139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26080,125141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26081,125143,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26082,125145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
26083,125147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26084,125149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26085,125151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26086,125153,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26087,125155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26088,125157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26089,125159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26090,125163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26091,125165,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26092,125169,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
26093,125171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26094,125173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095,125175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26096,125177,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26097,125179,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26098,125181,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26099,125183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26100,125185,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26101,125187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26102,125189,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26103,125191,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
26104,125193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26105,125195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26106,125197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26107,125199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26108,125201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26109,125203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26110,125205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26111,125207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26112,125209,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26113,125211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26114,125213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26115,125215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26116,125217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26117,125219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26118,125221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
26119,125223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26120,125225,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26121,125227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26122,125229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26123,125231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26124,125233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26125,125235,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26126,125237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26127,125239,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
26128,125241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26129,125245,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26130,125247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26131,125249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26132,125251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26133,125253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
26134,125255,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26135,125257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26136,125259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26137,125261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26138,125263,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26139,125265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26140,125267,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26141,125269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26142,125271,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26143,125273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26144,125275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26145,125277,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
26146,125279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26147,125281,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
26148,125283,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26149,125285,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26150,125287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26151,125289,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26152,125291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26153,125293,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26154,125295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26155,125297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26156,125299,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26157,125301,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26158,125303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26159,125305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26160,125307,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26161,125309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26162,125311,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26163,125313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26164,125315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26165,125321,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26166,125323,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26167,125325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26168,125327,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26169,125329,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26170,125331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26171,125333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26172,125335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26173,125337,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26174,125339,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
26175,125341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26176,125345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26177,125347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
26178,125349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26179,125351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26180,125353,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26181,125355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26182,125357,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26183,125359,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26184,125361,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26185,125363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26186,125365,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26187,125367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26188,125369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26189,125371,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
26190,125373,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26191,125375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26192,125377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26193,125379,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26194,125381,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26195,125383,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26196,125385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26197,125387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26198,125389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26199,125393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26200,125395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26201,125397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26202,125399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26203,125401,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26204,125403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26205,125405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26206,125407,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26207,125409,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26208,125411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26209,125413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26210,125415,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26211,125417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26212,125419,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26213,125421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26214,125423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26215,125425,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26216,125427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26217,125429,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
26218,125431,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
26219,125433,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26220,125435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26221,125437,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26222,125439,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26223,125441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26224,125443,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26225,125445,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26226,125447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26227,125449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26228,125451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26229,125453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26230,125455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26231,125457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26232,125461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26233,125465,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26234,125467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26235,125469,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26236,125471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26237,125473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26238,125475,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26239,125477,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
26240,125479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26241,125481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26242,125483,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26243,125485,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26244,125489,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26245,125493,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26246,125495,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
26247,125497,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
26248,125499,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
26249,125501,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
26250,125503,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
26251,125505,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
26252,125507,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26253,125509,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
26254,125511,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
26255,125513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26256,125515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26257,125517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26258,125519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26259,125521,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26260,125523,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
26261,125525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26262,125527,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26263,125529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26264,125531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26265,125533,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26266,125535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26267,125537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26268,125539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26269,125541,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26270,125543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26271,125545,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26272,125547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26273,125549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26274,125551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26275,125553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26276,125555,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26277,125557,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26278,125559,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26279,125561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26280,125563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26281,125565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26282,125567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26283,125569,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26284,125571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26285,125574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26286,125576,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
26287,125583,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
26288,125585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26289,125587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26290,125589,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26291,125591,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26292,125593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26293,125596,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26294,125599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26295,125601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26296,125603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26297,125605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26298,125607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26299,125609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26300,125611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26301,125613,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26302,125615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26303,125617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26304,125619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26305,125621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26306,125623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26307,125628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26308,125630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26309,125632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26310,125634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26311,125636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26312,125638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
26313,125640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26314,125642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26315,125644,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
26316,125646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26317,125648,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26318,125650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26319,125652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26320,125654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26321,125656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26322,125658,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26323,125661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26324,125698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26325,125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
